ticker,company,sector,industry,fiscal_year,revenue_usd,operating_cash_flow_usd,capex_usd,free_cash_flow_usd,fcf_margin
PEG,Public Service Enterprise Group,Utilities,Electric Utilities,2023,11237000000.0,2398000000.0,3325000000.0,-927000000.0,-0.0824953279345021
PEG,Public Service Enterprise Group,Utilities,Electric Utilities,2022,9800000000.0,2180000000.0,2888000000.0,-708000000.0,-0.07224489795918368
PTC,PTC Inc.,Information Technology,Application Software,2024,2298472000.0,749984000.0,14378000.0,735606000.0,0.320041314403656
PTC,PTC Inc.,Information Technology,Application Software,2023,2097053000.0,610861000.0,23814000.0,587047000.0,0.27993903825988187
PTC,PTC Inc.,Information Technology,Application Software,2022,1933347000.0,435326000.0,25947000.0,409379000.0,0.21174626179366662
PSA,Public Storage,Real Estate,Self-Storage REITs,2024,4695616000.0,3128255000.0,1014351000.0,2113904000.0,0.4501867273644182
PSA,Public Storage,Real Estate,Self-Storage REITs,2023,4517690000.0,3246648000.0,1298758000.0,1947890000.0,0.4311694693527002
PSA,Public Storage,Real Estate,Self-Storage REITs,2022,4182163000.0,3117141000.0,1531228000.0,1585913000.0,0.3792087969789795
PHM,PulteGroup,Consumer Discretionary,Homebuilding,2024,17946950000.0,1680794000.0,118545000.0,1562249000.0,0.08704816138675374
PHM,PulteGroup,Consumer Discretionary,Homebuilding,2023,16061578000.0,2196762000.0,92201000.0,2104561000.0,0.13103077418669573
PHM,PulteGroup,Consumer Discretionary,Homebuilding,2022,16002979000.0,668466000.0,112661000.0,555805000.0,0.034731345957524536
PWR,Quanta Services,Industrials,Construction & Engineering,2024,23672795000.0,2081196000.0,526435000.0,1554761000.0,0.0656771200865804
PWR,Quanta Services,Industrials,Construction & Engineering,2023,20882206000.0,1575952000.0,365456000.0,1210496000.0,0.05796782198202623
PWR,Quanta Services,Industrials,Construction & Engineering,2022,17073903000.0,1130312000.0,363507000.0,766805000.0,0.04491093805558108
QCOM,Qualcomm,Information Technology,Semiconductors,2024,38962000000.0,12202000000.0,1031000000.0,11171000000.0,0.28671526102356143
QCOM,Qualcomm,Information Technology,Semiconductors,2023,35820000000.0,11299000000.0,1323000000.0,9976000000.0,0.2785036292573981
QCOM,Qualcomm,Information Technology,Semiconductors,2022,44200000000.0,9096000000.0,2257000000.0,6839000000.0,0.15472850678733033
DGX,Quest Diagnostics,Health Care,Health Care Services,2024,9872000000.0,1334000000.0,425000000.0,909000000.0,0.09207860615883307
DGX,Quest Diagnostics,Health Care,Health Care Services,2023,9252000000.0,1272000000.0,408000000.0,864000000.0,0.0933852140077821
DGX,Quest Diagnostics,Health Care,Health Care Services,2022,9883000000.0,1718000000.0,404000000.0,1314000000.0,0.1329555802893858
RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2024,7079000000.0,1235100000.0,216200000.0,1018900000.0,0.14393275886424636
RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2023,6631400000.0,1069700000.0,164800000.0,904900000.0,0.1364568567723256
RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2022,6443600000.0,411000000.0,217500000.0,193500000.0,0.03002979700788379
RJF,Raymond James Financial,Financials,Investment Banking & Brokerage,2024,12821000000.0,2196000000.0,205000000.0,1991000000.0,0.1552920989002418
RJF,Raymond James Financial,Financials,Investment Banking & Brokerage,2023,11619000000.0,-3563000000.0,173000000.0,-3736000000.0,-0.3215423014028746
RJF,Raymond James Financial,Financials,Investment Banking & Brokerage,2022,11003000000.0,39000000.0,91000000.0,-52000000.0,-0.004725983822593838
RTX,RTX Corporation,Industrials,Aerospace & Defense,2024,80738000000.0,7159000000.0,2625000000.0,4534000000.0,0.05615695211672323
RTX,RTX Corporation,Industrials,Aerospace & Defense,2023,68920000000.0,7883000000.0,2415000000.0,5468000000.0,0.07933836331979106
RTX,RTX Corporation,Industrials,Aerospace & Defense,2022,67074000000.0,7168000000.0,2288000000.0,4880000000.0,0.07275546411426186
O,Realty Income,Real Estate,Retail REITs,2021,2080463000.0,1321824000.0,6313076000.0,-4991252000.0,-2.3991063527685905
O,Realty Income,Real Estate,Retail REITs,2020,1647087000.0,1115543000.0,259459000.0,1375002000.0,0.8348083616712414
REG,Regency Centers,Real Estate,Retail REITs,2024,1453904000.0,790198000.0,234753000.0,555445000.0,0.38203691577985893
REG,Regency Centers,Real Estate,Retail REITs,2023,1322466000.0,719591000.0,221688000.0,497903000.0,0.37649587966722775
REG,Regency Centers,Real Estate,Retail REITs,2022,1224022000.0,655815000.0,52285000.0,603530000.0,0.4930712029685741
REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,2024,14202000000.0,4420500000.0,861500000.0,3559000000.0,0.25059850725249966
REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,2023,13117200000.0,4594000000.0,926400000.0,3667600000.0,0.279602354160949
REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,2022,12172900000.0,5014900000.0,590100000.0,4424800000.0,0.36349596234258064
RSG,Republic Services,Industrials,Environmental & Facilities Services,2024,16032000000.0,3936000000.0,1808000000.0,2128000000.0,0.13273453093812376
RSG,Republic Services,Industrials,Environmental & Facilities Services,2023,14965000000.0,3617800000.0,1601900000.0,2015900000.0,0.1347076511861009
RSG,Republic Services,Industrials,Environmental & Facilities Services,2022,13511000000.0,3618000000.0,1602000000.0,2016000000.0,0.14921175338612983
RMD,ResMed|,Health Care,Health Care Equipment,2025,5146327000.0,1751588000.0,100642000.0,1650946000.0,0.32080083523647057
RMD,ResMed|,Health Care,Health Care Equipment,2024,4685297000.0,1401260000.0,114856000.0,1286404000.0,0.27456189010002996
RMD,ResMed|,Health Care,Health Care Equipment,2023,4222993000.0,693299000.0,134000000.0,559299000.0,0.13244137511002269
HOOD,Robinhood Markets,Financials,Investment Banking & Brokerage,2024,2951000000.0,-157000000.0,13000000.0,-170000000.0,-0.05760759064723822
HOOD,Robinhood Markets,Financials,Investment Banking & Brokerage,2023,1865000000.0,1181000000.0,2000000.0,1179000000.0,0.632171581769437
HOOD,Robinhood Markets,Financials,Investment Banking & Brokerage,2022,1358000000.0,-852000000.0,28000000.0,-880000000.0,-0.6480117820324006
ROK,Rockwell Automation,Industrials,Electrical Components & Equipment,2024,8264000000.0,864000000.0,225000000.0,639000000.0,0.07732333010648597
ROK,Rockwell Automation,Industrials,Electrical Components & Equipment,2023,9058000000.0,1374000000.0,161000000.0,1213000000.0,0.1339147714727313
ROK,Rockwell Automation,Industrials,Electrical Components & Equipment,2022,7760400000.0,823100000.0,141100000.0,682000000.0,0.08788206793464254
ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,2024,3388708000.0,624952000.0,23502000.0,601450000.0,0.17748652288718886
ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,2023,3073278000.0,544160000.0,19976000.0,524184000.0,0.17056185610283223
ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,2022,2695823000.0,489821000.0,16031000.0,473790000.0,0.17574966902500647
ROP,Roper Technologies,Information Technology,Electronic Equipment & Instruments,2024,7039200000.0,2393200000.0,66000000.0,2327200000.0,0.33060575065348335
ROP,Roper Technologies,Information Technology,Electronic Equipment & Instruments,2023,6177800000.0,2035100000.0,68000000.0,1967100000.0,0.31841432225063937
ROP,Roper Technologies,Information Technology,Electronic Equipment & Instruments,2022,5371800000.0,734600000.0,40100000.0,694500000.0,0.12928627275773483
ROST,Ross Stores,Consumer Discretionary,Apparel Retail,2024,21129219000.0,2356988000.0,637462000.0,1719526000.0,0.08138142730216388
ROST,Ross Stores,Consumer Discretionary,Apparel Retail,2023,20376941000.0,2514490000.0,762812000.0,1751678000.0,0.08596373714778877
ROST,Ross Stores,Consumer Discretionary,Apparel Retail,2022,18695829000.0,1689373000.0,654070000.0,1035303000.0,0.05537614833768537
RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2024,16485000000.0,5374000000.0,3268000000.0,2106000000.0,0.12775250227479526
RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2023,13900000000.0,4470000000.0,3897000000.0,573000000.0,0.04122302158273381
RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2022,8840000000.0,481000000.0,2710000000.0,-2229000000.0,-0.2521493212669683
SPGI,S&P Global,Financials,Financial Exchanges & Data,2024,14208000000.0,5689000000.0,44000000.0,5733000000.0,0.40350506756756754
SPGI,S&P Global,Financials,Financial Exchanges & Data,2023,12497000000.0,3710000000.0,871000000.0,4581000000.0,0.3665679763143154
SPGI,S&P Global,Financials,Financial Exchanges & Data,2022,11181000000.0,2603000000.0,3420000000.0,6023000000.0,0.5386816921563367
CRM,Salesforce,Information Technology,Application Software,2024,37895000000.0,13092000000.0,658000000.0,12434000000.0,0.3281171658530149
CRM,Salesforce,Information Technology,Application Software,2023,34857000000.0,10234000000.0,736000000.0,9498000000.0,0.2724847232980463
CRM,Salesforce,Information Technology,Application Software,2022,31352000000.0,7111000000.0,798000000.0,6313000000.0,0.20135876499106914
SNDK,Sandisk,Information Technology,"Technology Hardware, Storage & Peripherals",2025,7355000000.0,84000000.0,204000000.0,-120000000.0,-0.016315431679129844
SNDK,Sandisk,Information Technology,"Technology Hardware, Storage & Peripherals",2024,6663000000.0,-309000000.0,29000000.0,-338000000.0,-0.050727900345189855
SBAC,SBA Communications,Real Estate,Telecom Tower REITs,2024,2679634000.0,1334866000.0,227816000.0,1107050000.0,0.4131347788541271
SBAC,SBA Communications,Real Estate,Telecom Tower REITs,2023,2711584000.0,1544393000.0,232980000.0,1311413000.0,0.4836335514592209
SBAC,SBA Communications,Real Estate,Telecom Tower REITs,2022,2633454000.0,1285700000.0,214443000.0,1071257000.0,0.4067878155456674
SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,2024,36289000000.0,6602000000.0,1931000000.0,4671000000.0,0.12871669100829453
SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,2023,33135000000.0,6637000000.0,1939000000.0,4698000000.0,0.14178361249434132
SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,2022,28091000000.0,3720000000.0,1498000000.0,2222000000.0,0.07910006763732157
STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",2025,9097000000.0,1083000000.0,264000000.0,819000000.0,0.0900296801143234
STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",2024,6551000000.0,918000000.0,214000000.0,704000000.0,0.10746450923523126
STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",2023,7384000000.0,942000000.0,218000000.0,1160000000.0,0.1570964247020585
SRE,Sempra,Utilities,Multi-Utilities,2024,13185000000.0,4886000000.0,9203000000.0,-4317000000.0,-0.3274175199089875
SRE,Sempra,Utilities,Multi-Utilities,2023,16720000000.0,6192000000.0,8779000000.0,-2587000000.0,-0.15472488038277513
SRE,Sempra,Utilities,Multi-Utilities,2022,14439000000.0,288000000.0,5733000000.0,-5445000000.0,-0.37710367753999585
NOW,ServiceNow,Information Technology,Systems Software,2024,10984000000.0,4267000000.0,892000000.0,3375000000.0,0.3072651128914785
NOW,ServiceNow,Information Technology,Systems Software,2023,8971000000.0,3398000000.0,697000000.0,2701000000.0,0.30108126184371864
NOW,ServiceNow,Information Technology,Systems Software,2022,7245000000.0,2723000000.0,550000000.0,2173000000.0,0.29993098688750863
SHW,Sherwin-Williams,Materials,Specialty Chemicals,2024,23098500000.0,3153200000.0,1058400000.0,2094800000.0,0.09068987163668636
SHW,Sherwin-Williams,Materials,Specialty Chemicals,2023,23051900000.0,3521900000.0,818300000.0,2703600000.0,0.11728317405506704
SHW,Sherwin-Williams,Materials,Specialty Chemicals,2022,22148900000.0,1924700000.0,611300000.0,1313400000.0,0.05929865591519218
SPG,Simon Property Group,Real Estate,Retail REITs,2024,5963798000.0,3814655000.0,700381000.0,3114274000.0,0.5221964258346778
SPG,Simon Property Group,Real Estate,Retail REITs,2023,5658836000.0,3930793000.0,793283000.0,3137510000.0,0.5544444122430832
SPG,Simon Property Group,Real Estate,Retail REITs,2022,5291447000.0,3766604000.0,590366000.0,3176238000.0,0.6002588705887066
SWKS,Skyworks Solutions,Information Technology,Semiconductors,2024,4178000000.0,1824700000.0,183100000.0,1641600000.0,0.392915270464337
SWKS,Skyworks Solutions,Information Technology,Semiconductors,2023,4772400000.0,1856400000.0,236100000.0,1620300000.0,0.3395147095800855
SWKS,Skyworks Solutions,Information Technology,Semiconductors,2022,5485500000.0,1424600000.0,509700000.0,914900000.0,0.16678516087868014
SJM,J.M. Smucker Company (The),Consumer Staples,Packaged Foods & Meats,2023,8529200000.0,1194200000.0,477400000.0,716800000.0,0.0840407072175585
SJM,J.M. Smucker Company (The),Consumer Staples,Packaged Foods & Meats,2022,7998900000.0,1153200000.0,417500000.0,735700000.0,0.09197514658265511
SJM,J.M. Smucker Company (The),Consumer Staples,Packaged Foods & Meats,2021,8002700000.0,1565000000.0,306700000.0,1258300000.0,0.1572344333787347
SNA,Snap-on,Industrials,Industrial Machinery & Supplies & Components,2024,4707400000.0,1217500000.0,80400000.0,1137100000.0,0.24155584823894294
SNA,Snap-on,Industrials,Industrial Machinery & Supplies & Components,2023,4730200000.0,1154200000.0,92300000.0,1061900000.0,0.22449367891421082
SNA,Snap-on,Industrials,Industrial Machinery & Supplies & Components,2022,4492800000.0,675200000.0,79100000.0,596100000.0,0.132678952991453
LUV,Southwest Airlines,Industrials,Passenger Airlines,2024,27483000000.0,462000000.0,2054000000.0,-1592000000.0,-0.057926718334970706
LUV,Southwest Airlines,Industrials,Passenger Airlines,2023,26091000000.0,3164000000.0,3520000000.0,-356000000.0,-0.01364455176114369
LUV,Southwest Airlines,Industrials,Passenger Airlines,2022,23814000000.0,3790000000.0,3946000000.0,-156000000.0,-0.00655076845553036
SWK,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,2024,15365700000.0,1106900000.0,353900000.0,753000000.0,0.049005251957281476
SWK,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,2023,15781100000.0,1191300000.0,338700000.0,852600000.0,0.05402665213451534
SWK,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,2022,16947400000.0,-1459500000.0,488700000.0,-1948200000.0,-0.11495568641797561
SBUX,Starbucks,Consumer Discretionary,Restaurants,2024,36176200000.0,6095600000.0,2777500000.0,3318100000.0,0.09172052343806149
SBUX,Starbucks,Consumer Discretionary,Restaurants,2023,35975600000.0,6008700000.0,2223600000.0,3785100000.0,0.10521297768487531
SBUX,Starbucks,Consumer Discretionary,Restaurants,2022,32250300000.0,4397300000.0,1841300000.0,2556000000.0,0.07925507669696095
STT,State Street Corporation,Financials,Asset Management & Custody Banks,2022,12148000000.0,11954000000.0,734000000.0,11220000000.0,0.9236088244978597
STT,State Street Corporation,Financials,Asset Management & Custody Banks,2021,12027000000.0,-6710000000.0,811000000.0,-7521000000.0,-0.6253429782988277
STT,State Street Corporation,Financials,Asset Management & Custody Banks,2020,11703000000.0,3532000000.0,560000000.0,2972000000.0,0.25395197812526704
STLD,Steel Dynamics,Materials,Steel,2024,17540390000.0,1844503000.0,1868006000.0,-23503000.0,-0.0013399359991425504
STLD,Steel Dynamics,Materials,Steel,2023,18795316000.0,3519928000.0,1657905000.0,1862023000.0,0.09906845939701146
STLD,Steel Dynamics,Materials,Steel,2022,22260774000.0,4460403000.0,908902000.0,3551501000.0,0.1595407688879102
STE,Steris,Health Care,Health Care Equipment,2024,5459500000.0,1148100000.0,360900000.0,787200000.0,0.1441890282992948
STE,Steris,Health Care,Health Care Equipment,2023,5138700000.0,973000000.0,352900000.0,620100000.0,0.12067254363944188
STE,Steris,Health Care,Health Care Equipment,2022,4536266000.0,756947000.0,347382000.0,409565000.0,0.09028681298671638
SYK,Stryker Corporation,Health Care,Health Care Equipment,2024,22595000000.0,4242000000.0,755000000.0,3487000000.0,0.15432617835804383
SYK,Stryker Corporation,Health Care,Health Care Equipment,2023,20498000000.0,3711000000.0,575000000.0,3136000000.0,0.15299053566201581
SYK,Stryker Corporation,Health Care,Health Care Equipment,2022,18449000000.0,2624000000.0,588000000.0,2036000000.0,0.11035828500189712
SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",2025,21972042000.0,1659524000.0,127214000.0,1532310000.0,0.0697390802366025
SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",2024,14989251000.0,-2485972000.0,124279000.0,-2610251000.0,-0.17414152314882178
SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",2023,7123482000.0,663580000.0,36793000.0,626787000.0,0.08798885151952374
SNPS,Synopsys,Information Technology,Application Software,2024,6127436000.0,1407029000.0,123161000.0,1283868000.0,0.20952776985349172
SNPS,Synopsys,Information Technology,Application Software,2023,5318014000.0,1703274000.0,189618000.0,1513656000.0,0.2846280585195902
SNPS,Synopsys,Information Technology,Application Software,2022,4615714000.0,1738900000.0,136589000.0,1602311000.0,0.34714260892247656
SYY,Sysco,Consumer Staples,Food Distributors,2025,81370000000.0,2510000000.0,692000000.0,1818000000.0,0.02234238662897874
SYY,Sysco,Consumer Staples,Food Distributors,2024,78844000000.0,2989000000.0,753000000.0,2236000000.0,0.028359799096950942
SYY,Sysco,Consumer Staples,Food Distributors,2023,76325000000.0,2868000000.0,751000000.0,2117000000.0,0.0277366524729774
TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,2024,81400000000.0,22293000000.0,12212000000.0,10081000000.0,0.12384520884520885
TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,2023,78558000000.0,18559000000.0,10658000000.0,7901000000.0,0.10057537106341811
TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,2022,79571000000.0,16781000000.0,17301000000.0,-520000000.0,-0.00653504417438514
TROW,T. Rowe Price,Financials,Asset Management & Custody Banks,2024,7093600000.0,1685600000.0,423400000.0,1262200000.0,0.17793504003608887
TROW,T. Rowe Price,Financials,Asset Management & Custody Banks,2023,6460500000.0,1219100000.0,307900000.0,911200000.0,0.1410417150375358
TROW,T. Rowe Price,Financials,Asset Management & Custody Banks,2022,6488400000.0,2359400000.0,237600000.0,2121800000.0,0.32701436409592505
TTWO,Take-Two Interactive,Communication Services,Interactive Home Entertainment,2024,5633600000.0,-45200000.0,169400000.0,-214600000.0,-0.03809287134336836
TTWO,Take-Two Interactive,Communication Services,Interactive Home Entertainment,2023,5349600000.0,-16100000.0,141700000.0,-157800000.0,-0.02949753252579632
TTWO,Take-Two Interactive,Communication Services,Interactive Home Entertainment,2022,5349900000.0,1100000.0,204200000.0,-203100000.0,-0.037963326417316215
TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2025,7010700000.0,1216600000.0,122700000.0,1093900000.0,0.15603292110630892
TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2024,6671200000.0,1255600000.0,108900000.0,1146700000.0,0.17188811608106488
TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2023,6660900000.0,975200000.0,184200000.0,791000000.0,0.11875272110375475
TRGP,Targa Resources,Energy,Oil & Gas Storage & Transportation,2024,16381500000.0,3649700000.0,2965800000.0,683900000.0,0.04174831364649147
TRGP,Targa Resources,Energy,Oil & Gas Storage & Transportation,2023,16060300000.0,3211600000.0,2385400000.0,826200000.0,0.05144362185015224
TRGP,Targa Resources,Energy,Oil & Gas Storage & Transportation,2022,20929800000.0,2380800000.0,1311300000.0,1069500000.0,0.05109938938738067
TGT,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail,2024,106566000000.0,7367000000.0,2891000000.0,4476000000.0,0.04200213951917122
TGT,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail,2023,107412000000.0,8621000000.0,4806000000.0,3815000000.0,0.035517446840204074
TGT,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail,2022,109120000000.0,4018000000.0,5520000000.0,-1502000000.0,-0.013764662756598241
TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,2024,15845000000.0,3477000000.0,664000000.0,2813000000.0,0.17753234458819817
TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,2023,16034000000.0,3132000000.0,728000000.0,2404000000.0,0.1499313957839591
TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,2022,16281000000.0,2468000000.0,662000000.0,1806000000.0,0.1109268472452552
TDY,Teledyne Technologies,Information Technology,Electronic Equipment & Instruments,2024,5670000000.0,1191900000.0,83700000.0,1108200000.0,0.19544973544973546
TDY,Teledyne Technologies,Information Technology,Electronic Equipment & Instruments,2023,5635500000.0,836100000.0,114900000.0,721200000.0,0.12797444769763108
TDY,Teledyne Technologies,Information Technology,Electronic Equipment & Instruments,2022,5458600000.0,486800000.0,92600000.0,394200000.0,0.07221631920272598
TER,Teradyne,Information Technology,Semiconductor Materials & Equipment,2024,2819880000.0,677990000.0,198095000.0,479895000.0,0.17018277373505256
TER,Teradyne,Information Technology,Semiconductor Materials & Equipment,2023,2676298000.0,590723000.0,159642000.0,431081000.0,0.161073617362491
TER,Teradyne,Information Technology,Semiconductor Materials & Equipment,2022,3155045000.0,577923000.0,159839000.0,418084000.0,0.13251284846967318
TSLA,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,2024,97690000000.0,14923000000.0,11342000000.0,3581000000.0,0.03665677141979732
TSLA,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,2023,96773000000.0,13256000000.0,8899000000.0,4357000000.0,0.04502288861562626
TSLA,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,2022,81462000000.0,14724000000.0,7172000000.0,7552000000.0,0.09270580147798974
TXN,Texas Instruments,Information Technology,Semiconductors,2024,15641000000.0,6318000000.0,4625000000.0,1693000000.0,0.1082411610510837
TXN,Texas Instruments,Information Technology,Semiconductors,2023,17519000000.0,6420000000.0,5068000000.0,1352000000.0,0.07717335464352988
TXN,Texas Instruments,Information Technology,Semiconductors,2022,20028000000.0,9124000000.0,2794000000.0,6330000000.0,0.3160575194727382
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,2024,705823000.0,490672000.0,31172000.0,459500000.0,0.6510130726825281
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,2023,631595000.0,418288000.0,56746000.0,361542000.0,0.5724269508150002
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,2022,667422000.0,447149000.0,19739000.0,427410000.0,0.6403894387658783
TXT,Textron,Industrials,Aerospace & Defense,2022,12869000000.0,1488000000.0,332000000.0,1156000000.0,0.08982826948480846
TXT,Textron,Industrials,Aerospace & Defense,2021,12382000000.0,1598000000.0,372000000.0,1226000000.0,0.09901469875625908
TXT,Textron,Industrials,Aerospace & Defense,2020,11651000000.0,768000000.0,284000000.0,484000000.0,0.04154149858381255
TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,2024,42879000000.0,8667000000.0,1343000000.0,7324000000.0,0.17080622216003172
TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,2023,42857000000.0,8406000000.0,1392000000.0,7014000000.0,0.16366054553515177
TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,2022,44915000000.0,9201000000.0,2219000000.0,6982000000.0,0.15544918178782144
TJX,TJX Companies,Consumer Discretionary,Apparel Retail,2024,56360000000.0,6116000000.0,1918000000.0,4198000000.0,0.07448545067423705
TJX,TJX Companies,Consumer Discretionary,Apparel Retail,2023,54217000000.0,6057000000.0,1722000000.0,4335000000.0,0.0799564712175148
TJX,TJX Companies,Consumer Discretionary,Apparel Retail,2022,49936000000.0,4084000000.0,1457000000.0,2627000000.0,0.05260733739186158
TTD,Trade Desk (The),Communication Services,Advertising,2024,2444831000.0,739456000.0,98238000.0,641218000.0,0.2622749793339499
TTD,Trade Desk (The),Communication Services,Advertising,2023,1946120000.0,598322000.0,46790000.0,551532000.0,0.28340081803794215
TTD,Trade Desk (The),Communication Services,Advertising,2022,1577795000.0,548734000.0,84160000.0,464574000.0,0.29444509584578477
TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,2024,14883231000.0,1420835000.0,643918000.0,776917000.0,0.05220082924198381
TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,2023,14555741000.0,1334033000.0,667379000.0,666654000.0,0.04580007297464279
TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,2022,14204717000.0,1356979000.0,702961000.0,654018000.0,0.046042311156216625
TT,Trane Technologies,Industrials,Building Products,2024,19838200000.0,3145600000.0,365900000.0,2779700000.0,0.14011855914347068
TT,Trane Technologies,Industrials,Building Products,2023,17677600000.0,2389600000.0,291500000.0,2098100000.0,0.11868692582703534
TT,Trane Technologies,Industrials,Building Products,2022,15991700000.0,1504000000.0,282100000.0,1221900000.0,0.07640838685067879
TDG,TransDigm Group,Industrials,Aerospace & Defense,2024,7940000000.0,2045000000.0,165000000.0,1880000000.0,0.2367758186397985
TDG,TransDigm Group,Industrials,Aerospace & Defense,2023,6585000000.0,1375000000.0,139000000.0,1236000000.0,0.1876993166287016
TDG,TransDigm Group,Industrials,Aerospace & Defense,2022,5429000000.0,948000000.0,119000000.0,829000000.0,0.1526984711733284
TRMB,Trimble Inc.,Information Technology,Application Software,2024,3683300000.0,531400000.0,33600000.0,497800000.0,0.13515054434881763
TRMB,Trimble Inc.,Information Technology,Application Software,2023,3798700000.0,597100000.0,42000000.0,555100000.0,0.14612893884750047
TRMB,Trimble Inc.,Information Technology,Application Software,2022,3676300000.0,391200000.0,43200000.0,348000000.0,0.09466039224220003
TFC,Truist Financial,Financials,Diversified Banks,2020,22705000000.0,7437000000.0,815000000.0,6622000000.0,0.29165382074432944
TYL,Tyler Technologies,Information Technology,Application Software,2024,2137803000.0,624633000.0,20535000.0,604098000.0,0.2825788905713015
TYL,Tyler Technologies,Information Technology,Application Software,2023,1951751000.0,380440000.0,20519000.0,359921000.0,0.18440928171677637
TYL,Tyler Technologies,Information Technology,Application Software,2022,1850204000.0,381455000.0,22529000.0,358926000.0,0.19399266243073737
TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,2024,53309000000.0,2590000000.0,1132000000.0,1458000000.0,0.027349978427657618
TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,2023,52881000000.0,1752000000.0,1939000000.0,-187000000.0,-0.0035362417503451145
TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,2022,53282000000.0,2687000000.0,1887000000.0,800000000.0,0.015014451409481626
UBER,Uber,Industrials,Passenger Ground Transportation,2024,43978000000.0,7137000000.0,242000000.0,6895000000.0,0.15678293692300696
UBER,Uber,Industrials,Passenger Ground Transportation,2023,37281000000.0,3585000000.0,223000000.0,3362000000.0,0.0901799844424774
UBER,Uber,Industrials,Passenger Ground Transportation,2022,31877000000.0,642000000.0,252000000.0,390000000.0,0.012234526461084794
UDR,"UDR, Inc.",Real Estate,Multi-Family Residential REITs,2024,1671842000.0,876848000.0,338219000.0,538629000.0,0.32217697605395723
UDR,"UDR, Inc.",Real Estate,Multi-Family Residential REITs,2023,1627501000.0,832664000.0,487070000.0,345594000.0,0.21234641330481518
UDR,"UDR, Inc.",Real Estate,Multi-Family Residential REITs,2022,1517386000.0,820071000.0,775184000.0,44887000.0,0.029581793953549065
ULTA,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,2024,11295654000.0,1338605000.0,374458000.0,964147000.0,0.0853555712666128
ULTA,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,2023,11207303000.0,1476266000.0,435267000.0,1040999000.0,0.09288577278583438
